discipline_title,game_season,event_title,game_name,game_year
Boxing,Summer,51kg flyweight men,London 1948,1948
Boxing,Summer,80kg heavyweight men,London 1948,1948
Boxing,Summer,58  62kg lightweight men,London 1948,1948
Boxing,Summer,54 - 58kg (featherweight) men,London 1948,1948
Boxing,Summer,73  80kg lightheavyweight men,London 1948,1948
Boxing,Summer,67  73kg middleweight men,London 1948,1948
Boxing,Summer,51-54kg bantamweight men,London 1948,1948
Equestrian Dressage,Summer,individual mixed,London 1948,1948
Equestrian Dressage,Summer,team mixed,London 1948,1948
Modern Pentathlon,Summer,Individual competition men,London 1948,1948
Wrestling,Summer,"Middleweight, Greco-Roman (≤79 kilograms) Men",London 1948,1948
Wrestling,Summer,"Light-Heavyweight, Greco-Roman (≤87 kilograms) Men",London 1948,1948
Wrestling,Summer,"Flyweight, Greco-Roman (≤52 kilograms) Men",London 1948,1948
Wrestling,Summer,"Lightweight, Freestyle (≤67 kilograms) Men",London 1948,1948
Wrestling,Summer,"Welterweight, Greco-Roman (≤73 kilograms) Men",London 1948,1948
Wrestling,Summer,"Featherweight, Freestyle (≤62 kilograms) Men",London 1948,1948
Wrestling,Summer,"Bantamweight, Freestyle (≤57 kilograms) Men",London 1948,1948
Wrestling,Summer,"Featherweight, Greco-Roman (≤62 kilograms) Men",London 1948,1948
Wrestling,Summer,"Heavyweight, Greco-Roman (>87 kilograms) Men",London 1948,1948
Wrestling,Summer,"Middleweight, Freestyle (≤79 kilograms) Men",London 1948,1948
Wrestling,Summer,"Heavyweight, Freestyle (>87 kilograms) Men",London 1948,1948
Wrestling,Summer,"Bantamweight, Greco-Roman (≤57 kilograms) Men",London 1948,1948
Wrestling,Summer,"Flyweight, Freestyle (≤52 kilograms) Men",London 1948,1948
Wrestling,Summer,"Light-Heavyweight, Freestyle (≤87 kilograms) Men",London 1948,1948
Wrestling,Summer,"Welterweight, Freestyle (≤73 kilograms) Men",London 1948,1948
Wrestling,Summer,"Lightweight, Greco-Roman (≤67 kilograms) Men",London 1948,1948
Hockey,Summer,hockey men,London 1948,1948
Fencing,Summer,foil individual men,London 1948,1948
Fencing,Summer,épée team men,London 1948,1948
Fencing,Summer,sabre individual men,London 1948,1948
Fencing,Summer,foil team men,London 1948,1948
Fencing,Summer,foil individual women,London 1948,1948
Fencing,Summer,épée individual men,London 1948,1948
Fencing,Summer,sabre team men,London 1948,1948
Canoe Marathon,Summer,K-1 10000m men,London 1948,1948
Canoe Marathon,Summer,K-2 10000m men,London 1948,1948
Canoe Marathon,Summer,C-1 10000m men,London 1948,1948
Canoe Marathon,Summer,C-2 10000m men,London 1948,1948
Weightlifting,Summer,82.5kg heavyweight men,London 1948,1948
Weightlifting,Summer,67.5-75kg middleweight men,London 1948,1948
Weightlifting,Summer,75-82.5kg total lightheavyweight men,London 1948,1948
Weightlifting,Summer,60-67.5kg lightweight men,London 1948,1948
Weightlifting,Summer,56 - 60kg (featherweight) men,London 1948,1948
Weightlifting,Summer,56kg bantamweight men,London 1948,1948
Equestrian Jumping,Summer,team mixed,London 1948,1948
Equestrian Jumping,Summer,individual mixed,London 1948,1948
Basketball,Summer,basketball men,London 1948,1948
Gymnastics Artistic,Summer,pommel horse men,London 1948,1948
Gymnastics Artistic,Summer,horizontal bar men,London 1948,1948
Gymnastics Artistic,Summer,team competition women,London 1948,1948
Gymnastics Artistic,Summer,vault men,London 1948,1948
Gymnastics Artistic,Summer,team competition men,London 1948,1948
Gymnastics Artistic,Summer,floor exercises men,London 1948,1948
Gymnastics Artistic,Summer,parallel bars men,London 1948,1948
Gymnastics Artistic,Summer,individual all-round men,London 1948,1948
Gymnastics Artistic,Summer,rings men,London 1948,1948
Swimming,Summer,400m freestyle men,London 1948,1948
Swimming,Summer,100m freestyle men,London 1948,1948
Swimming,Summer,400m freestyle women,London 1948,1948
Swimming,Summer,100m backstroke women,London 1948,1948
Swimming,Summer,4x100m freestyle relay women,London 1948,1948
Swimming,Summer,100m backstroke men,London 1948,1948
Swimming,Summer,4x200m freestyle relay men,London 1948,1948
Swimming,Summer,100m freestyle women,London 1948,1948
Swimming,Summer,200m breaststroke women,London 1948,1948
Swimming,Summer,1500m freestyle men,London 1948,1948
Swimming,Summer,200m breaststroke men,London 1948,1948
Water Polo,Summer,water polo men,London 1948,1948
Equestrian Eventing,Summer,team mixed,London 1948,1948
Equestrian Eventing,Summer,individual mixed,London 1948,1948
Cycling Road,Summer,individual road race men,London 1948,1948
Cycling Road,Summer,team time trial men,London 1948,1948
Athletics,Summer,high jump women,London 1948,1948
Athletics,Summer,100m women,London 1948,1948
Athletics,Summer,800m men,London 1948,1948
Athletics,Summer,400m men,London 1948,1948
Athletics,Summer,200m women,London 1948,1948
Athletics,Summer,long jump men,London 1948,1948
Athletics,Summer,10000m walk men,London 1948,1948
Athletics,Summer,3000m steeplechase men,London 1948,1948
Athletics,Summer,100m men,London 1948,1948
Athletics,Summer,4x100m relay women,London 1948,1948
Athletics,Summer,hammer throw men,London 1948,1948
Athletics,Summer,1500m men,London 1948,1948
Athletics,Summer,110m hurdles men,London 1948,1948
Athletics,Summer,80m hurdles women,London 1948,1948
Athletics,Summer,400m hurdles men,London 1948,1948
Athletics,Summer,shot put women,London 1948,1948
Athletics,Summer,5000m men,London 1948,1948
Athletics,Summer,discus throw men,London 1948,1948
Athletics,Summer,4x400m relay men,London 1948,1948
Athletics,Summer,javelin throw women,London 1948,1948
Athletics,Summer,discus throw women,London 1948,1948
Athletics,Summer,200m men,London 1948,1948
Athletics,Summer,marathon men,London 1948,1948
Athletics,Summer,decathlon men,London 1948,1948
Athletics,Summer,10000m men,London 1948,1948
Athletics,Summer,shot put men,London 1948,1948
Athletics,Summer,50km walk men,London 1948,1948
Athletics,Summer,pole vault men,London 1948,1948
Athletics,Summer,high jump men,London 1948,1948
Athletics,Summer,triple jump men,London 1948,1948
Athletics,Summer,4x100m relay men,London 1948,1948
Athletics,Summer,long jump women,London 1948,1948
Athletics,Summer,javelin throw men,London 1948,1948
Nordic Combined,Winter,Individual men,St. Moritz 1948,1948
Skeleton,Winter,Individual men,St. Moritz 1948,1948
Alpine Skiing,Winter,slalom women,St. Moritz 1948,1948
Alpine Skiing,Winter,downhill women,St. Moritz 1948,1948
Alpine Skiing,Winter,alpine combined women,St. Moritz 1948,1948
Alpine Skiing,Winter,alpine combined men,St. Moritz 1948,1948
Alpine Skiing,Winter,slalom men,St. Moritz 1948,1948
Alpine Skiing,Winter,downhill men,St. Moritz 1948,1948
Figure skating,Winter,Individual men,St. Moritz 1948,1948
Figure skating,Winter,Individual women,St. Moritz 1948,1948
Figure skating,Winter,Pairs mixed,St. Moritz 1948,1948
Bobsleigh,Winter,twoman men,St. Moritz 1948,1948
Bobsleigh,Winter,fourman men,St. Moritz 1948,1948
Ski Jumping,Winter,Normal Hill Individual men,St. Moritz 1948,1948
Cross Country Skiing,Winter,50km men,St. Moritz 1948,1948
Cross Country Skiing,Winter,Relay 4x10km men,St. Moritz 1948,1948
Cross Country Skiing,Winter,18km men,St. Moritz 1948,1948
Speed skating,Winter,500m men,St. Moritz 1948,1948
Speed skating,Winter,10000m men,St. Moritz 1948,1948
Speed skating,Winter,1500m men,St. Moritz 1948,1948
Speed skating,Winter,5000m men,St. Moritz 1948,1948
Ice Hockey,Winter,ice hockey men,St. Moritz 1948,1948
Handball,Summer,handball men,Berlin 1936,1936
Equestrian Eventing,Summer,individual mixed,Berlin 1936,1936
Equestrian Eventing,Summer,team mixed,Berlin 1936,1936
Athletics,Summer,80m hurdles women,Berlin 1936,1936
Athletics,Summer,4x100m relay women,Berlin 1936,1936
Athletics,Summer,1500m men,Berlin 1936,1936
Athletics,Summer,shot put men,Berlin 1936,1936
Athletics,Summer,decathlon men,Berlin 1936,1936
Athletics,Summer,javelin throw women,Berlin 1936,1936
Athletics,Summer,5000m men,Berlin 1936,1936
Athletics,Summer,200m men,Berlin 1936,1936
Athletics,Summer,pole vault men,Berlin 1936,1936
Athletics,Summer,high jump women,Berlin 1936,1936
Athletics,Summer,marathon men,Berlin 1936,1936
Athletics,Summer,800m men,Berlin 1936,1936
Athletics,Summer,110m hurdles men,Berlin 1936,1936
Athletics,Summer,high jump men,Berlin 1936,1936
Athletics,Summer,100m women,Berlin 1936,1936
Athletics,Summer,10000m men,Berlin 1936,1936
Athletics,Summer,discus throw women,Berlin 1936,1936
Athletics,Summer,4x100m relay men,Berlin 1936,1936
Athletics,Summer,discus throw men,Berlin 1936,1936
Athletics,Summer,4x400m relay men,Berlin 1936,1936
Athletics,Summer,400m men,Berlin 1936,1936
Athletics,Summer,hammer throw men,Berlin 1936,1936
Athletics,Summer,400m hurdles men,Berlin 1936,1936
Athletics,Summer,100m men,Berlin 1936,1936
Athletics,Summer,long jump men,Berlin 1936,1936
Athletics,Summer,3000m steeplechase men,Berlin 1936,1936
Athletics,Summer,triple jump men,Berlin 1936,1936
Athletics,Summer,50km walk men,Berlin 1936,1936
Athletics,Summer,javelin throw men,Berlin 1936,1936
Football,Summer,football men,Berlin 1936,1936
Cycling Track,Summer,1km time trial men,Berlin 1936,1936
Cycling Track,Summer,Team Pursuit 4000m men,Berlin 1936,1936
Cycling Track,Summer,Sprint individual men,Berlin 1936,1936
Cycling Track,Summer,2000m tandem men,Berlin 1936,1936
Fencing,Summer,épée team men,Berlin 1936,1936
Fencing,Summer,foil team men,Berlin 1936,1936
Fencing,Summer,sabre team men,Berlin 1936,1936
Fencing,Summer,épée individual men,Berlin 1936,1936
Fencing,Summer,sabre individual men,Berlin 1936,1936
Fencing,Summer,foil individual women,Berlin 1936,1936
Fencing,Summer,foil individual men,Berlin 1936,1936
Diving,Summer,10m platform women,Berlin 1936,1936
Diving,Summer,10m platform men,Berlin 1936,1936
Diving,Summer,3m springboard men,Berlin 1936,1936
Diving,Summer,3m springboard women,Berlin 1936,1936
Water Polo,Summer,water polo men,Berlin 1936,1936
Wrestling,Summer,"Middleweight, Greco-Roman (≤79 kilograms) Men",Berlin 1936,1936
Wrestling,Summer,"Welterweight, Greco-Roman (≤72 kilograms) Men",Berlin 1936,1936
Wrestling,Summer,"Bantamweight, Freestyle (≤56 kilograms) Men",Berlin 1936,1936
Wrestling,Summer,"Welterweight, Freestyle (≤72 kilograms) Men",Berlin 1936,1936
Wrestling,Summer,"Heavyweight, Greco-Roman (>87 kilograms) Men",Berlin 1936,1936
Wrestling,Summer,"Light-Heavyweight, Freestyle (≤87 kilograms) Men",Berlin 1936,1936
Wrestling,Summer,"Bantamweight, Greco-Roman (≤56 kilograms) Men",Berlin 1936,1936
Wrestling,Summer,"Lightweight, Freestyle (≤66 kilograms) Men",Berlin 1936,1936
Wrestling,Summer,"Middleweight, Freestyle (≤79 kilograms) Men",Berlin 1936,1936
Wrestling,Summer,"Lightweight, Greco-Roman (≤66 kilograms) Men",Berlin 1936,1936
Wrestling,Summer,"Light-Heavyweight, Greco-Roman (≤87 kilograms) Men",Berlin 1936,1936
Wrestling,Summer,"Featherweight, Greco-Roman (≤61 kilograms) Men",Berlin 1936,1936
Wrestling,Summer,"Featherweight, Freestyle (≤61 kilograms) Men",Berlin 1936,1936
Wrestling,Summer,"Heavyweight, Freestyle (>87 kilograms) Men",Berlin 1936,1936
Sailing,Summer,8m mixed,Berlin 1936,1936
Sailing,Summer,One Person Dinghy (Olympic Monotype) Open,Berlin 1936,1936
Sailing,Summer,6m mixed,Berlin 1936,1936
Sailing,Summer,twoperson keelboat open Star mixed,Berlin 1936,1936
Rowing,Summer,double sculls 2x men,Berlin 1936,1936
Rowing,Summer,pair-oared shell with coxswain men,Berlin 1936,1936
Rowing,Summer,eight with coxswain 8 men,Berlin 1936,1936
Rowing,Summer,single sculls 1x men,Berlin 1936,1936
Rowing,Summer,four without coxswain 4 men,Berlin 1936,1936
Rowing,Summer,pair without coxswain 2 men,Berlin 1936,1936
Rowing,Summer,four-oared shell with coxswain men,Berlin 1936,1936
Weightlifting,Summer,82.5kg heavyweight men,Berlin 1936,1936
Weightlifting,Summer,67.5-75kg middleweight men,Berlin 1936,1936
Weightlifting,Summer,60kg featherweight men,Berlin 1936,1936
Weightlifting,Summer,75-82.5kg total lightheavyweight men,Berlin 1936,1936
Weightlifting,Summer,60-67.5kg lightweight men,Berlin 1936,1936
Modern Pentathlon,Summer,Individual competition men,Berlin 1936,1936
Shooting,Summer,25m rapid fire pistol 60 shots men,Berlin 1936,1936
Shooting,Summer,50m pistol 60 shots men,Berlin 1936,1936
Shooting,Summer,50m rifle prone 60 shots men,Berlin 1936,1936
Canoe Sprint,Summer,C2 1000m canoe double men,Berlin 1936,1936
Canoe Sprint,Summer,K2 1000m kayak double men,Berlin 1936,1936
Canoe Sprint,Summer,K1 1000m kayak single men,Berlin 1936,1936
Canoe Sprint,Summer,C1 1000m canoe single men,Berlin 1936,1936
Gymnastics Artistic,Summer,horizontal bar men,Berlin 1936,1936
Gymnastics Artistic,Summer,individual all-round men,Berlin 1936,1936
Gymnastics Artistic,Summer,vault men,Berlin 1936,1936
Gymnastics Artistic,Summer,floor exercises men,Berlin 1936,1936
Gymnastics Artistic,Summer,team competition women,Berlin 1936,1936
Gymnastics Artistic,Summer,parallel bars men,Berlin 1936,1936
Gymnastics Artistic,Summer,pommel horse men,Berlin 1936,1936
Gymnastics Artistic,Summer,team competition men,Berlin 1936,1936
Gymnastics Artistic,Summer,rings men,Berlin 1936,1936
Hockey,Summer,hockey men,Berlin 1936,1936
Boxing,Summer,Flyweight men,Berlin 1936,1936
Boxing,Summer,Lightheavyweight men,Berlin 1936,1936
Boxing,Summer,Heavyweight men,Berlin 1936,1936
Boxing,Summer,Middleweight men,Berlin 1936,1936
Boxing,Summer,bantamweight men,Berlin 1936,1936
Boxing,Summer,Lightweight men,Berlin 1936,1936
Boxing,Summer,Welterweight men,Berlin 1936,1936
Boxing,Summer,Featherweight men,Berlin 1936,1936
Equestrian Dressage,Summer,individual mixed,Berlin 1936,1936
Equestrian Dressage,Summer,team mixed,Berlin 1936,1936
Swimming,Summer,4x100m freestyle relay women,Berlin 1936,1936
Swimming,Summer,200m breaststroke women,Berlin 1936,1936
Swimming,Summer,1500m freestyle men,Berlin 1936,1936
Swimming,Summer,100m backstroke men,Berlin 1936,1936
Swimming,Summer,200m breaststroke men,Berlin 1936,1936
Swimming,Summer,400m freestyle men,Berlin 1936,1936
Swimming,Summer,100m freestyle men,Berlin 1936,1936
Swimming,Summer,100m freestyle women,Berlin 1936,1936
Swimming,Summer,400m freestyle women,Berlin 1936,1936
Swimming,Summer,100m backstroke women,Berlin 1936,1936
Swimming,Summer,4x200m freestyle relay men,Berlin 1936,1936
Basketball,Summer,basketball men,Berlin 1936,1936
Equestrian Jumping,Summer,individual mixed,Berlin 1936,1936
Equestrian Jumping,Summer,team mixed,Berlin 1936,1936
Polo,Summer,polo men,Berlin 1936,1936
Cycling Road,Summer,individual road race men,Berlin 1936,1936
Cycling Road,Summer,team time trial men,Berlin 1936,1936
Figure skating,Winter,Individual women,Garmisch-Partenkirchen 1936,1936
Figure skating,Winter,Individual men,Garmisch-Partenkirchen 1936,1936
Figure skating,Winter,Pairs mixed,Garmisch-Partenkirchen 1936,1936
Speed skating,Winter,500m men,Garmisch-Partenkirchen 1936,1936
Speed skating,Winter,1500m men,Garmisch-Partenkirchen 1936,1936
Speed skating,Winter,5000m men,Garmisch-Partenkirchen 1936,1936
Speed skating,Winter,10000m men,Garmisch-Partenkirchen 1936,1936
Bobsleigh,Winter,two-man men,Garmisch-Partenkirchen 1936,1936
Bobsleigh,Winter,four-man men,Garmisch-Partenkirchen 1936,1936
Cross Country Skiing,Winter,18km men,Garmisch-Partenkirchen 1936,1936
Cross Country Skiing,Winter,Relay 4x10km men,Garmisch-Partenkirchen 1936,1936
Cross Country Skiing,Winter,50km men,Garmisch-Partenkirchen 1936,1936
Nordic Combined,Winter,Individual men,Garmisch-Partenkirchen 1936,1936
Ski Jumping,Winter,Normal Hill Individual men,Garmisch-Partenkirchen 1936,1936
Alpine Skiing,Winter,alpine combined men,Garmisch-Partenkirchen 1936,1936
Alpine Skiing,Winter,alpine combined women,Garmisch-Partenkirchen 1936,1936
Ice Hockey,Winter,ice hockey men,Garmisch-Partenkirchen 1936,1936
Water Polo,Summer,water polo men,Los Angeles 1932,1932
Boxing,Summer,6668  7257kg middleweight men,Los Angeles 1932,1932
Boxing,Summer,7938kg heavyweight men,Los Angeles 1932,1932
Boxing,Summer,508kg flyweight men,Los Angeles 1932,1932
Boxing,Summer,6124  6668kg welterweight men,Los Angeles 1932,1932
Boxing,Summer,7257  7938kg lightheavyweight men,Los Angeles 1932,1932
Boxing,Summer,508  54kg bantamweight men,Los Angeles 1932,1932
Boxing,Summer,54  5715kg featherweight men,Los Angeles 1932,1932
Boxing,Summer,5715  6124kg lightweight men,Los Angeles 1932,1932
Weightlifting,Summer,67.5-75kg middleweight men,Los Angeles 1932,1932
Weightlifting,Summer,75-82.5kg total lightheavyweight men,Los Angeles 1932,1932
Weightlifting,Summer,60kg featherweight men,Los Angeles 1932,1932
Weightlifting,Summer,60-67.5kg lightweight men,Los Angeles 1932,1932
Weightlifting,Summer,82.5kg heavyweight men,Los Angeles 1932,1932
Athletics,Summer,long jump men,Los Angeles 1932,1932
Athletics,Summer,5000m men,Los Angeles 1932,1932
Athletics,Summer,110m hurdles men,Los Angeles 1932,1932
Athletics,Summer,hammer throw men,Los Angeles 1932,1932
Athletics,Summer,4x400m relay men,Los Angeles 1932,1932
Athletics,Summer,1500m men,Los Angeles 1932,1932
Athletics,Summer,50km walk men,Los Angeles 1932,1932
Athletics,Summer,400m hurdles men,Los Angeles 1932,1932
Athletics,Summer,high jump women,Los Angeles 1932,1932
Athletics,Summer,high jump men,Los Angeles 1932,1932
Athletics,Summer,pole vault men,Los Angeles 1932,1932
Athletics,Summer,3000m steeplechase men,Los Angeles 1932,1932
Athletics,Summer,800m men,Los Angeles 1932,1932
Athletics,Summer,marathon men,Los Angeles 1932,1932
Athletics,Summer,100m women,Los Angeles 1932,1932
Athletics,Summer,4x100m relay men,Los Angeles 1932,1932
Athletics,Summer,discus throw women,Los Angeles 1932,1932
Athletics,Summer,100m men,Los Angeles 1932,1932
Athletics,Summer,decathlon men,Los Angeles 1932,1932
Athletics,Summer,javelin throw men,Los Angeles 1932,1932
Athletics,Summer,javelin throw women,Los Angeles 1932,1932
Athletics,Summer,triple jump men,Los Angeles 1932,1932
Athletics,Summer,4x100m relay women,Los Angeles 1932,1932
Athletics,Summer,400m men,Los Angeles 1932,1932
Athletics,Summer,10000m men,Los Angeles 1932,1932
Athletics,Summer,shot put men,Los Angeles 1932,1932
Athletics,Summer,200m men,Los Angeles 1932,1932
Athletics,Summer,discus throw men,Los Angeles 1932,1932
Athletics,Summer,80m hurdles women,Los Angeles 1932,1932
Gymnastics Artistic,Summer,vault men,Los Angeles 1932,1932
Gymnastics Artistic,Summer,rope climbing men,Los Angeles 1932,1932
Gymnastics Artistic,Summer,horizontal bar men,Los Angeles 1932,1932
Gymnastics Artistic,Summer,team competition men,Los Angeles 1932,1932
Gymnastics Artistic,Summer,individual all-round men,Los Angeles 1932,1932
Gymnastics Artistic,Summer,rings men,Los Angeles 1932,1932
Gymnastics Artistic,Summer,indian clubs men,Los Angeles 1932,1932
Gymnastics Artistic,Summer,floor exercises men,Los Angeles 1932,1932
Gymnastics Artistic,Summer,parallel bars men,Los Angeles 1932,1932
Gymnastics Artistic,Summer,tumbling men,Los Angeles 1932,1932
Gymnastics Artistic,Summer,pommel horse men,Los Angeles 1932,1932
Equestrian Jumping,Summer,"Jumping, Team Men",Los Angeles 1932,1932
